run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.018903,400,6.032871
1,200,0.021029,400,6.029666
2,200,0.018085,400,6.029767
3,200,0.019191,400,6.030043
4,200,0.020035,400,6.03229
5,200,0.020746,400,6.028756
6,200,0.019548,400,6.032945
