run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.029509,200,6.909579
1,200,0.027403,200,0.011846
2,200,0.031201,200,0.012739
3,200,0.023026,200,0.011594
4,200,0.077718,200,0.01212
5,200,0.023569,200,0.010455
6,200,0.025507,200,0.01732
