Idle Energy:
kernel_processes: 10381.86800000021
system_processes: 39040.50800000071
policy: 222.52000000000402
sidecar: 2461.359999999987
uva: 567.7319999999982
rabbitmq: 486.71599999997426
surf: 586.3039999999882
vu: 643.1399999999984
api-gateway: 111.20400000000349
orchestrator: 144.96799999999908
policy-enforcer: 119.51200000000317
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10352.9279999998
system_processes: 38468.72400000064
policy: 223.18399999998476
sidecar: 2438.0159999999873
uva: 567.8239999999912
rabbitmq: 503.42399999999753
surf: 596.4280000000164
vu: 623.0360000000319
api-gateway: 161.95999999999736
orchestrator: 195.4799999999989
policy-enforcer: 199.06799999999666
sql-query: 0
sql-algorithm: 0
