Idle Energy:
kernel_processes: 10486.52399999986
system_processes: 38739.06000000039
policy: 225.34800000002951
rabbitmq: 563.2799999999935
policy-enforcer: 200.73600000000187
orchestrator: 161.42799999999988
sidecar: 2553.4120000000125
vu: 688.7639999999936
uva: 565.2880000000115
api-gateway: 93.30800000000042
surf: 627.5560000000065
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9549.244000000219
system_processes: 44650.11199999935
policy: 188.77999999999287
rabbitmq: 528.6720000000057
policy-enforcer: 177.96799999999968
orchestrator: 133.76000000000076
sidecar: 2056.1596999999983
vu: 394.867999999997
uva: 553.1919999999964
api-gateway: 96.35200000000025
surf: 387.8280000000004
sql-query: 33.322104800000005
sql-algorithm: 71.80611
