Idle Energy:
kernel_processes: 10494.35599999996
system_processes: 39167.70799999983
policy: 228.26399999999433
policy-enforcer: 228.0400000000004
rabbitmq: 493.88400000000087
sidecar: 2494.272
surf: 634.1000000000007
vu: 681.3680000000008
uva: 576.7999999999982
api-gateway: 55.40399999999937
orchestrator: 113.712000000001
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9825.024000000034
system_processes: 41812.360000000524
policy: 196.7440000000034
policy-enforcer: 190.44000000000037
rabbitmq: 507.6440000000003
sidecar: 2112.3675000000003
surf: 307.86799999999846
vu: 596.6719999999999
uva: 569.2080000000022
api-gateway: 124.22400000000026
orchestrator: 137.0680000000002
sql-algorithm: 63.108
sql-query: 73.46936880000001
