run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024088,200,0.009955
1,200,0.019995,200,0.011776
2,200,0.018686,200,0.008875
3,200,0.020132,200,0.008141
4,200,0.02231,200,0.011333
5,200,0.021739,200,0.01351
6,200,0.020994,200,0.006729
