run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020411,200,6.176043
1,200,0.018166,200,6.296225
2,200,0.018726,200,6.170539
3,200,0.019599,200,6.078388
4,200,0.020082,200,6.170813
5,200,0.018286,200,6.077546
6,200,0.01961,200,6.127218
