run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02699,200,0.01368
1,200,0.020035,200,0.016968
2,200,0.021964,200,0.011209
3,200,0.025367,200,0.013157
4,200,0.020576,200,0.012908
5,200,0.021214,200,0.009139
6,200,0.022287,200,1.015594
