Idle Energy:
kernel_processes: 10413.123999999798
system_processes: 37974.564000001476
policy: 223.63600000001517
rabbitmq: 529.1679999999984
policy-enforcer: 198.83599999999961
orchestrator: 140.35200000000003
sidecar: 2342.487999999999
vu: 633.5840000000004
uva: 569.7199999999982
api-gateway: 85.41600000000017
surf: 607.9879999999986
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9382.280000000066
system_processes: 44395.9277866012
policy: 170.71199999997114
rabbitmq: 492.228
policy-enforcer: 164.4799999999987
orchestrator: 130.06800000000018
sidecar: 1907.6633032000013
vu: 297.4520000000003
uva: 549.0360000000028
api-gateway: 113.61199999999893
surf: 399.96800000000013
sql-algorithm: 83.31577800000001
sql-query: 75.0940512
