Idle Energy:
policy: 217.1879999999968
system_processes: 42238.80400000029
policy-enforcer: 196.33200000000116
orchestrator: 165.5519999999998
sidecar: 2345.108944000014
rabbitmq: 534.7160000000081
surf: 550.1800000000077
uva: 653.8399999999849
vu: 494.9680000000066
api-gateway: 131.6279999999992
sql-algorithm: 25.686263999999998
sql-query: 29.816876

Active Energy:
policy: 204.08800000000326
system_processes: 44722.37200000065
policy-enforcer: 197.9320000000012
orchestrator: 156.5280000000019
sidecar: 2209.9752453499764
rabbitmq: 543.0639999999884
surf: 440.08399999999284
uva: 661.6040000000128
vu: 429.6719999999933
api-gateway: 127.28400000000174
sql-algorithm: 46.135236899999995
sql-query: 50.54044500000001
