Idle Energy:
policy: 205.6279999999969
system_processes: 43199.856000000174
policy-enforcer: 186.96000000000143
orchestrator: 146.76400000000336
sidecar: 2300.761101050004
rabbitmq: 552.5079999999972
surf: 501.9920000000026
uva: 611.9199999999992
vu: 521.4840000000017
api-gateway: 102.2279999999986
sql-query: 19.74817205
sql-algorithm: 18.098295350000004

Active Energy:
policy: 190.41199999999884
system_processes: 44709.75599999993
policy-enforcer: 176.22799999999773
orchestrator: 124.22799999999825
sidecar: 2025.5400000000027
rabbitmq: 522.1840000000032
surf: 481.88800000000396
uva: 597.3760000000005
vu: 410.4040000000014
api-gateway: 110.83199999999943
sql-algorithm: 0
sql-query: 0
