Idle Energy:
kernel_processes: 10436.264000000238
system_processes: 37968.52000000049
policy: 235.60400000000527
rabbitmq: 539.9680000000038
policy-enforcer: 235.30800000000042
orchestrator: 179.75599999999903
sidecar: 2504.4160000000006
vu: 641.748
uva: 585.1280000000027
api-gateway: 162.5640000000009
surf: 620.964
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9410.940000000215
system_processes: 43783.66000000031
policy: 181.87999999999968
rabbitmq: 525.6000000000006
policy-enforcer: 182.0119999999997
orchestrator: 139.2600000000004
sidecar: 1961.4363087999957
vu: 317.5039999999979
uva: 536.0279999999991
api-gateway: 122.82400000000052
surf: 411.0080000000019
sql-algorithm: 105.11071940000001
sql-query: 73.06568870000001
