Idle Energy:
kernel_processes: 10561.907999999976
system_processes: 37693.82799999957
policy: 227.80400000002794
sidecar: 2481.619999999967
uva: 606.5919999999903
rabbitmq: 587.5200000000076
surf: 731.7240000000145
vu: 595.7400000000155
api-gateway: 124.59599999999604
orchestrator: 181.92399999999907
policy-enforcer: 212.89200000000938
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10446.419999999964
system_processes: 38208.683999998415
policy: 223.8560000000152
sidecar: 2451.45199999995
uva: 578.6960000000001
rabbitmq: 545.4359999999723
surf: 671.5320000000229
vu: 600.6919999999863
api-gateway: 150.21199999999828
orchestrator: 171.68000000000131
policy-enforcer: 182.10399999999726
sql-query: 0
sql-algorithm: 0
