Idle Energy:
kernel_processes: 10421.983999999977
system_processes: 38218.72399999851
policy: 226.51200000002203
sidecar: 2494.6680000000065
uva: 614.220000000012
rabbitmq: 543.6919999999963
surf: 584.5479999999981
vu: 620.9480000000369
api-gateway: 137.6519999999977
orchestrator: 186.31200000000123
policy-enforcer: 186.6999999999986
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10400.183999999968
system_processes: 38873.69200000161
policy: 221.8880000000118
sidecar: 2471.2120000000245
uva: 600.2639999999695
rabbitmq: 535.6679999999657
surf: 571.5360000000179
vu: 657.7520000000204
api-gateway: 98.38000000000271
orchestrator: 108.94399999999285
policy-enforcer: 150.62000000000154
sql-algorithm: 0
sql-query: 0
