Idle Energy:
policy: 209.9080000000005
system_processes: 43623.412000000164
policy-enforcer: 209.9680000000005
orchestrator: 132.22800000000308
sidecar: 2184.276697499975
rabbitmq: 533.6559999999976
surf: 550.7039999999851
uva: 589.8840000000033
vu: 412.4359999999943
api-gateway: 108.70800000000082
sql-query: 30.44785250000001
sql-algorithm: 32.957522000000004

Active Energy:
policy: 189.8959999999996
system_processes: 43902.251999999695
policy-enforcer: 179.4959999999979
orchestrator: 141.28399999999894
sidecar: 2176.510553999991
rabbitmq: 527.7440000000046
surf: 430.2080000000059
uva: 619.6320000000085
vu: 481.1639999999874
api-gateway: 120.2959999999999
sql-query: 45.25864839999998
sql-algorithm: 39.876986399999986
