Idle Energy:
kernel_processes: 10469.848000000075
system_processes: 38863.56799999979
policy: 227.7759999999919
policy-enforcer: 209.90400000000105
rabbitmq: 566.484000000001
sidecar: 2415.6279999999992
surf: 600.2079999999976
vu: 613.2959999999969
uva: 623.1200000000022
api-gateway: 144.02799999999993
orchestrator: 144.03599999999994
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9920.308000000037
system_processes: 42623.52400000011
policy: 192.41999999999626
policy-enforcer: 186.1639999999996
rabbitmq: 540.9559999999971
sidecar: 2130.493236399992
surf: 329.4159999999963
vu: 611.9840000000034
uva: 599.735999999996
api-gateway: 128.71200000000036
orchestrator: 141.69600000000014
sql-query: 0
sql-algorithm: 0
