Idle Energy:
policy: 213.04800000000225
system_processes: 44011.18399999988
policy-enforcer: 185.93599999999884
orchestrator: 125.08000000000061
sidecar: 2215.725007900003
rabbitmq: 524.9199999999911
surf: 427.35600000001796
uva: 644.0119999999837
vu: 498.5879999999997
api-gateway: 91.58000000000236
sql-query: 0
sql-algorithm: 0

Active Energy:
policy: 198.30400000000373
system_processes: 45938.180000000204
policy-enforcer: 176.7719999999993
orchestrator: 136.1119999999996
sidecar: 2060.4535636000237
rabbitmq: 510.87999999998556
surf: 464.01200000000495
uva: 630.1400000000016
vu: 378.1400000000085
api-gateway: 115.73200000000007
sql-algorithm: 40.45689840000001
sql-query: 45.12928080000002
