Idle Energy:
kernel_processes: 10460.040000000114
system_processes: 37953.03199999862
policy: 229.91200000000185
rabbitmq: 535.1040000000017
policy-enforcer: 229.65199999999942
orchestrator: 183.24399999999864
sidecar: 2436.2959999999935
vu: 601.3439999999968
uva: 629.7839999999991
api-gateway: 108.75600000000031
surf: 604.0320000000029
sql-query: 0

Active Energy:
kernel_processes: 9410.567999999737
system_processes: 44739.2479999972
policy: 180.96800000000866
rabbitmq: 499.77200000000386
policy-enforcer: 176.95200000000048
orchestrator: 130.53600000000114
sidecar: 1938.3648964000024
vu: 339.188000000002
uva: 590.1319999999993
api-gateway: 92.6760000000007
surf: 348.66000000000105
sql-query: 0
sql-algorithm: 79.1706876
