Idle Energy:
kernel_processes: 10442.716000000091
system_processes: 38426.96399999936
policy: 225.92800000001304
rabbitmq: 521.7560000000082
policy-enforcer: 201.10400000000408
orchestrator: 149.9639999999989
sidecar: 2292.483999999998
vu: 605.6880000000122
uva: 569.7479999999897
api-gateway: 146.399999999999
surf: 614.6079999999995
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9821.715999999782
system_processes: 41420.847999998616
policy: 191.69599999999627
rabbitmq: 501.4520000000035
policy-enforcer: 173.6039999999998
orchestrator: 154.34399999999923
sidecar: 2135.3187072000105
vu: 582.5440000000029
uva: 569.4959999999865
api-gateway: 137.2200000000033
surf: 311.3400000000019
sql-algorithm: 139.97658
sql-query: 176.23596799999999
