run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020684,200,0.012475
1,200,0.019379,200,0.010071
2,200,0.020067,200,0.010801
3,200,0.018856,200,0.008587
4,200,0.024117,200,0.013085
5,200,0.022334,200,0.010184
6,200,0.019356,200,0.009589
