Idle Energy:
kernel_processes: 10458.912000000204
system_processes: 37572.599999998085
policy: 235.55600000003133
rabbitmq: 534.3920000000059
policy-enforcer: 207.83599999999961
orchestrator: 131.79199999999946
sidecar: 2414.936000000005
vu: 625.7839999999985
uva: 606.4120000000055
api-gateway: 131.6880000000007
surf: 621.2600000000014
sql-query: 0

Active Energy:
kernel_processes: 9387.219999999661
system_processes: 44735.030372800335
policy: 183.92000000000118
rabbitmq: 526.4599999999947
policy-enforcer: 178.98799999999798
orchestrator: 133.2519999999989
sidecar: 1990.4048972000037
vu: 330.551999999998
uva: 554.9560000000001
api-gateway: 125.872000000001
surf: 358.12000000000074
sql-query: 53.585628
sql-algorithm: 102.922746
