Idle Energy:
kernel_processes: 10399.155999999843
system_processes: 38134.664000000426
policy: 231.239999999991
rabbitmq: 586.211999999991
policy-enforcer: 198.51599999999988
orchestrator: 168.72399999999712
sidecar: 2447.8399999999924
vu: 632.3999999999945
uva: 565.7400000000039
api-gateway: 146.09200000000004
surf: 613.1159999999994
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9319.86799999986
system_processes: 45176.27015180246
policy: 181.2720000000049
rabbitmq: 547.3639999999943
policy-enforcer: 175.38799999999864
orchestrator: 129.84399999999815
sidecar: 1919.6847403999975
vu: 322.9839999999882
uva: 532.6280000000125
api-gateway: 118.6919999999982
surf: 340.17600000000124
sql-algorithm: 69.05317119999998
sql-query: 49.175147199999984
