run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026736,200,7.278261
1,200,0.033075,200,7.954731
2,200,0.024731,200,8.654615
3,200,0.035482,200,7.751795
4,200,0.029991,200,7.870649
5,200,0.022376,200,7.042276
6,200,0.028382,200,8.029209
