run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022513,200,6.511237
1,200,0.02335,200,5.258152
2,200,0.022472,200,5.086894
3,200,0.02246,200,5.105324
4,200,0.023998,200,5.221844
5,200,0.022164,200,6.233021
6,200,0.022763,200,6.20768
