Idle Energy:
kernel_processes: 10359.268000000582
system_processes: 38956.71999999981
policy: 221.1680000000171
rabbitmq: 513.1199999999895
policy-enforcer: 187.34800000000035
orchestrator: 119.45600000000069
sidecar: 2285.056000000015
vu: 583.100000000007
uva: 551.1879999999968
api-gateway: 119.5160000000007
surf: 585.9760000000041
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9925.003999999684
system_processes: 40767.8959999987
policy: 184.2119999999717
rabbitmq: 494.72399999999527
policy-enforcer: 165.73199999999673
orchestrator: 137.81999999999832
sidecar: 2105.2877944000165
vu: 591.8799999999937
uva: 593.0360000000006
api-gateway: 117.79199999999926
surf: 350.8399999999935
sql-algorithm: 95.58769919999999
sql-query: 131.7922624
