Idle Energy:
kernel_processes: 10281.999999999996
system_processes: 40040.19200000007
policy: 225.79999999999922
sidecar: 2321.0320000000024
rabbitmq: 563.7079999999985
orchestrator: 189.34399999999988
policy-enforcer: 195.451999999999
surf: 598.4560000000004
vu: 573.572000000001
api-gateway: 162.61999999999986
uva: 637.6279999999994
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9632.088000000014
system_processes: 44980.38800000007
policy: 198.63600000000056
sidecar: 2079.7090520000024
rabbitmq: 535.2240000000002
orchestrator: 140.70000000000007
policy-enforcer: 164.79999999999936
surf: 374.4879999999995
vu: 476.03999999999917
api-gateway: 136.79599999999988
uva: 609.5199999999994
sql-query: 77.253038
sql-algorithm: 59.81087850000001
