Idle Energy:
kernel_processes: 10541.39999999979
system_processes: 39511.68000000231
policy: 226.82400000000774
sidecar: 2188.0319999999692
uva: 658.707999999995
rabbitmq: 463.8199999999979
surf: 590.9039999999649
vu: 637.8080000000028
api-gateway: 83.32799999999558
orchestrator: 132.48000000000303
policy-enforcer: 148.9680000000013
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10456.944000000094
system_processes: 39951.42400000013
policy: 221.32799999996865
sidecar: 2264.635999999987
uva: 662.3880000000114
rabbitmq: 490.26399999999705
surf: 573.7639999999742
vu: 629.2479999999733
api-gateway: 129.25200000000007
orchestrator: 134.57600000000355
policy-enforcer: 164.4119999999961
sql-query: 0
sql-algorithm: 0
