Idle Energy:
kernel_processes: 10441.239999999892
system_processes: 38061.659999999494
policy: 236.80800000000107
rabbitmq: 573.4519999999999
policy-enforcer: 236.67199999999985
orchestrator: 159.016
sidecar: 2222.0199999999995
vu: 639.0079999999998
uva: 600.6600000000003
api-gateway: 180.16799999999995
sql-query: 0
surf: 604.124
sql-algorithm: 0

Active Energy:
kernel_processes: 9426.83200000017
system_processes: 43590.6907007988
policy: 177.0079999999919
rabbitmq: 554.7360000000003
policy-enforcer: 157.41999999999987
orchestrator: 137.67599999999996
sidecar: 1929.9651556
vu: 303.00399999999985
uva: 551.6999999999995
api-gateway: 132.33199999999985
surf: 418.48
sql-algorithm: 79.77889479999999
sql-query: 25.2261488
