Idle Energy:
kernel_processes: 10432.404000000173
system_processes: 38468.747999999556
policy: 229.62399999998388
sidecar: 2119.696000000035
uva: 582.6360000000062
rabbitmq: 519.9719999999894
surf: 620.3520000000002
vu: 613.1920000000081
api-gateway: 143.65200000000186
orchestrator: 196.69599999999772
policy-enforcer: 198.91200000000782
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10390.816000000184
system_processes: 38213.123999999174
policy: 230.82800000000373
sidecar: 2260.8680000000077
uva: 575.4040000000037
rabbitmq: 531.1479999999867
surf: 601.479999999998
vu: 599.0279999999965
api-gateway: 154.52800000000047
orchestrator: 165.1439999999972
policy-enforcer: 203.0400000000021
sql-query: 0
sql-algorithm: 0
