Idle Energy:
kernel_processes: 10422.452000000067
system_processes: 37909.71999999994
policy: 230.72800000000078
vu: 613.8280000000082
sidecar: 2484.856000000008
uva: 595.6600000000008
policy-enforcer: 230.48000000000076
rabbitmq: 516.2080000000055
orchestrator: 183.5159999999999
surf: 587.2160000000063
api-gateway: 149.26400000000072
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9848.787999999864
system_processes: 41624.94000000058
policy: 201.56799999999814
vu: 600.3760000000001
sidecar: 2206.6587785999936
uva: 552.003999999996
policy-enforcer: 190.83200000000028
rabbitmq: 534.0520000000015
orchestrator: 147.25200000000206
surf: 312.73599999999584
api-gateway: 130.1999999999983
sql-query: 119.37105500000001
sql-algorithm: 103.06768060000002
