run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.032889,200,6.250404
1,200,0.022354,200,6.247526
2,200,0.02359,200,6.234865
3,200,0.018953,200,6.228293
4,200,0.020537,200,6.182891
5,200,0.018915,200,6.180395
6,200,0.022045,200,6.209717
