run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022455,200,5.122498
1,200,0.02109,200,5.062268
2,200,0.020887,200,5.07734
3,200,0.021938,200,5.032507
4,200,0.022509,200,5.239961
5,200,0.022034,200,5.116478
6,200,0.022623,200,5.321443
