Idle Energy:
kernel_processes: 10491.732000000153
system_processes: 38222.00400000089
policy: 228.04399999997636
sidecar: 2347.099999999981
uva: 595.4399999999983
rabbitmq: 516.2279999999864
surf: 617.2960000000056
vu: 670.3000000000139
api-gateway: 122.80399999999884
orchestrator: 122.96399999999885
policy-enforcer: 203.0559999999958
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10432.556000000564
system_processes: 38564.81599999884
policy: 218.80000000001738
sidecar: 2357.691999999979
uva: 572.6919999999972
rabbitmq: 503.9040000000244
surf: 613.1440000000289
vu: 671.9199999999937
api-gateway: 143.55200000000144
orchestrator: 171.8840000000033
policy-enforcer: 188.27599999999907
sql-query: 0
sql-algorithm: 0
