Idle Energy:
kernel_processes: 10522.37199999978
system_processes: 38588.37199999885
policy: 223.56800000000092
sidecar: 2370.179999999966
uva: 582.807999999995
rabbitmq: 551.9200000000052
surf: 610.8399999999922
vu: 683.9319999999863
api-gateway: 128.48000000000306
orchestrator: 188.7839999999948
policy-enforcer: 206.64800000000412
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10524.292000000403
system_processes: 39377.08800000164
policy: 223.51999999998355
sidecar: 2313.392000000025
uva: 565.5720000000082
rabbitmq: 504.3520000000029
surf: 570.9320000000369
vu: 757.8520000000235
api-gateway: 115.41999999999553
orchestrator: 115.66000000000038
policy-enforcer: 150.45600000000837
sql-query: 0
sql-algorithm: 0
