Idle Energy:
kernel_processes: 10528.727999999974
system_processes: 38097.484000000455
policy: 242.28399999999945
policy-enforcer: 220.3160000000004
rabbitmq: 579.2800000000082
sidecar: 2584.724000000011
surf: 607.7400000000011
vu: 617.6999999999948
uva: 635.9000000000019
api-gateway: 142.79200000000114
orchestrator: 167.90000000000106
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9943.11599999995
system_processes: 41216.576000000474
policy: 200.6040000000013
policy-enforcer: 194.42400000000038
rabbitmq: 531.776000000002
sidecar: 2177.846378800005
surf: 308.42800000000005
vu: 633.7320000000018
uva: 610.7000000000088
api-gateway: 125.336000000001
orchestrator: 158.95600000000098
sql-algorithm: 0
sql-query: 0
