run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023768,200,7.753015
1,200,0.023618,200,7.793303
2,200,0.027412,200,7.634706
3,200,0.020552,200,7.927605
4,200,0.024406,200,8.681517
5,200,0.022343,200,7.896286
6,200,0.022576,200,7.824368
