Idle Energy:
kernel_processes: 10462.084000000244
system_processes: 38902.492000000486
policy: 230.13200000000947
vu: 593.0399999999997
sidecar: 2240.616000000001
uva: 584.4080000000001
policy-enforcer: 229.90000000000006
rabbitmq: 521.2880000000002
orchestrator: 143.108
surf: 639.8160000000001
api-gateway: 190.89999999999992
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9853.792000000016
system_processes: 42260.2399999988
policy: 198.70800000001117
vu: 591.8839999999999
sidecar: 1966.435999999999
uva: 539.0920000000003
policy-enforcer: 192.52000000000024
rabbitmq: 531.6600000000003
orchestrator: 148.28800000000007
surf: 323.0519999999995
api-gateway: 151.53999999999996
sql-query: 0
sql-algorithm: 0
