run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021008,200,6.405306
1,200,0.018301,200,6.163095
2,200,0.03423,200,6.274891
3,200,0.048779,200,6.252678
4,200,0.01852,200,6.254066
5,200,0.032189,200,6.290378
6,200,0.019786,200,6.711845
