Idle Energy:
kernel_processes: 10524.336000000476
system_processes: 38183.424000000115
policy: 223.18399999997607
rabbitmq: 541.0119999999939
policy-enforcer: 222.86400000000035
orchestrator: 92.20799999999977
sidecar: 2576.1960000000086
vu: 657.8360000000075
uva: 586.4759999999939
api-gateway: 117.37999999999967
surf: 667.3719999999967
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9432.03199999989
system_processes: 44958.02399999929
policy: 178.11599999999936
rabbitmq: 491.9759999999912
policy-enforcer: 178.33999999999935
orchestrator: 124.69199999999948
sidecar: 1991.041510000017
vu: 356.49600000000595
uva: 544.64
api-gateway: 122.23200000000071
surf: 370.5799999999999
sql-algorithm: 47.5070253
sql-query: 71.79599999999999
