run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026769,200,6.199509
1,200,0.018072,200,6.186659
2,200,0.017775,200,6.286125
3,200,0.020712,200,6.388284
4,200,0.019486,200,6.149179
5,200,0.018937,200,6.144428
6,200,0.022874,200,6.212096
