Idle Energy:
kernel_processes: 10442.828000000096
system_processes: 38370.596000003876
policy: 233.3759999999941
sidecar: 2372.188000000048
uva: 620.6840000000294
rabbitmq: 514.0360000000031
surf: 599.1879999999934
vu: 603.603999999999
api-gateway: 63.044000000000004
orchestrator: 95.54799999999518
policy-enforcer: 150.7599999999996
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10435.55199999983
system_processes: 38910.69599999689
policy: 225.53600000000247
sidecar: 2455.5759999999636
uva: 604.2599999999907
rabbitmq: 529.5480000000127
surf: 588.8400000000076
vu: 650.4000000000123
api-gateway: 113.56400000000062
orchestrator: 139.01599999999547
policy-enforcer: 170.36399999999307
sql-algorithm: 0
sql-query: 0
