Idle Energy:
kernel_processes: 10503.091999999906
system_processes: 38534.652000000715
policy: 220.70399999999782
sidecar: 2576.1719999999937
uva: 639.2600000000014
rabbitmq: 525.5480000000069
surf: 654.1200000000063
vu: 624.0440000000021
api-gateway: 78.76799999999712
orchestrator: 142.72400000000752
policy-enforcer: 161.6039999999968
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10457.576000000156
system_processes: 38993.01999999856
policy: 214.12399999998044
sidecar: 2485.6559999999554
uva: 602.9320000000043
rabbitmq: 510.04400000001715
surf: 654.7959999999777
vu: 623.3840000000052
api-gateway: 155.4560000000028
orchestrator: 173.75200000000214
policy-enforcer: 182.5960000000007
sql-algorithm: 0
sql-query: 0
