Idle Energy:
kernel_processes: 10379.21199999999
system_processes: 39152.424000000006
policy: 233.53599999999943
sidecar: 2397.4199999999964
rabbitmq: 546.4920000000014
orchestrator: 135.40400000000002
policy-enforcer: 191.05200000000013
surf: 645.5039999999987
vu: 586.9319999999982
api-gateway: 73.94399999999976
uva: 590.6880000000011
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9802.27600000001
system_processes: 42898.04800000004
policy: 198.21200000000005
sidecar: 2141.2161787999985
rabbitmq: 532.5480000000002
orchestrator: 147.15999999999963
policy-enforcer: 170.71200000000013
surf: 547.0720000000013
vu: 385.45200000000074
api-gateway: 113.0600000000001
uva: 589.1640000000011
sql-algorithm: 57.44018779999999
sql-query: 64.47369300000001
