Idle Energy:
kernel_processes: 10357.955999999966
system_processes: 40062.10400000037
policy: 231.02400000000063
sidecar: 2300.2639999999974
rabbitmq: 525.3760000000208
orchestrator: 179.5959999999976
policy-enforcer: 220.74800000000837
surf: 582.8119999999708
vu: 601.1080000000478
api-gateway: 165.65599999999446
uva: 594.0320000000193
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9713.419999999925
system_processes: 43875.29599999943
policy: 196.30800000000528
sidecar: 1954.2941984999966
rabbitmq: 539.6840000000024
orchestrator: 164.65599999999478
policy-enforcer: 177.864000000001
surf: 416.3600000000063
vu: 410.3200000000279
api-gateway: 134.26800000000077
uva: 599.4079999999527
sql-query: 23.257985400000006
sql-algorithm: 20.949110550000007
