Idle Energy:
kernel_processes: 10458.164000000415
system_processes: 37340.503999999586
policy: 234.65600000001737
rabbitmq: 589.3880000000087
policy-enforcer: 204.32400000000038
orchestrator: 156.02799999999993
sidecar: 2474.4920000000084
vu: 621.0200000000053
uva: 598.6560000000046
api-gateway: 83.86799999999887
surf: 555.3439999999994
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9459.116000000076
system_processes: 44108.953996800265
policy: 172.2600000000093
rabbitmq: 509.85200000000134
policy-enforcer: 172.48399999999958
orchestrator: 136.27200000000053
sidecar: 1958.245930400009
vu: 313.3520000000073
uva: 556.6000000000023
api-gateway: 118.66000000000147
surf: 396.5519999999954
sql-algorithm: 83.0244876
sql-query: 76.0240544
