run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024251,200,0.011629
1,200,0.028619,200,0.037961
2,200,0.022874,200,0.020242
3,200,0.020577,200,0.01347
4,200,0.029108,200,0.013989
5,200,0.025001,200,0.010134
6,200,0.026545,200,0.008339
