run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.019262,400,6.030401
1,200,0.019531,400,6.02956
2,200,0.019315,400,6.029314
3,200,0.019246,400,6.028709
4,200,0.020393,400,6.029035
5,200,0.019861,400,6.030956
6,200,0.019021,400,6.028823
