run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020729,200,6.688988
1,200,0.02089,200,6.634387
2,200,0.02057,200,7.715005
3,200,0.018249,200,6.820354
4,200,0.017988,200,6.758677
5,200,0.023244,200,6.649045
6,200,0.021794,200,6.70884
