Idle Energy:
policy: 201.63999999999936
system_processes: 42565.60000000003
policy-enforcer: 187.15599999999583
orchestrator: 160.70399999999756
sidecar: 2333.914993200004
rabbitmq: 515.6000000000059
surf: 511.31999999999687
uva: 626.8959999999995
vu: 518.9600000000002
api-gateway: 132.56399999999968
sql-algorithm: 39.59089439999999
sql-query: 44.933946399999975

Active Energy:
policy: 192.26399999999836
system_processes: 43582.33600000004
policy-enforcer: 187.6079999999998
orchestrator: 156.68399999999818
sidecar: 2136.641457199973
rabbitmq: 519.160000000008
surf: 415.90800000000127
uva: 641.5280000000151
vu: 474.1599999999891
api-gateway: 138.5199999999996
sql-algorithm: 38.6757014
sql-query: 37.34657570000001
