Idle Energy:
kernel_processes: 10474.907999999976
system_processes: 38370.41199999984
policy: 225.02400000001242
rabbitmq: 533.5639999999993
policy-enforcer: 224.7240000000003
orchestrator: 182.68400000000017
sidecar: 2254.4359999999992
vu: 602.6519999999992
uva: 596.6759999999998
api-gateway: 159.83999999999997
surf: 643.0840000000002
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9581.659999999818
system_processes: 43972.44800000037
policy: 186.81200000000047
rabbitmq: 553.8399999999987
policy-enforcer: 182.33600000000038
orchestrator: 161.5279999999996
sidecar: 2054.271124200001
vu: 377.1320000000007
uva: 570.2640000000005
api-gateway: 143.12399999999968
surf: 392.827999999999
sql-query: 0
sql-algorithm: 124.3931027
