run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.029471,200,5.015159
1,200,0.029028,200,5.03306
2,200,0.025666,200,5.192341
3,200,0.023167,200,5.146137
4,200,0.024706,200,5.305602
5,200,0.023191,200,5.149208
6,200,0.024533,200,5.242044
