Idle Energy:
kernel_processes: 10387.888000000152
system_processes: 37951.9519999984
policy: 225.8399999999854
rabbitmq: 512.0639999999992
policy-enforcer: 225.55999999999995
orchestrator: 128.44799999999907
sidecar: 2468.1199999999963
vu: 613.6920000000002
uva: 606.3319999999999
api-gateway: 128.53600000000148
surf: 575.4200000000063
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9437.612000000003
system_processes: 44892.88520559917
policy: 172.00799999997733
rabbitmq: 465.52799999999615
policy-enforcer: 167.63199999999983
orchestrator: 136.06400000000036
sidecar: 1922.0976619999901
vu: 312.42400000000026
uva: 562.2599999999971
api-gateway: 114.56800000000052
surf: 390.82800000000617
sql-query: 42.4074456
sql-algorithm: 46.026
