Idle Energy:
kernel_processes: 10542.283999999994
system_processes: 38747.44000000023
policy: 232.00400000000192
policy-enforcer: 215.12000000000018
rabbitmq: 486.28400000000005
sidecar: 2498.8279999999986
surf: 694.3280000000002
vu: 646.8680000000003
uva: 582.3400000000024
api-gateway: 131.78399999999993
orchestrator: 187.60000000000005
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9907.083999999963
system_processes: 41496.66400000017
policy: 201.14000000000908
policy-enforcer: 194.77600000000098
rabbitmq: 506.10799999999983
sidecar: 2156.763000000001
surf: 314.752
vu: 635.1359999999999
uva: 553.7359999999978
api-gateway: 109.78400000000023
orchestrator: 136.92800000000054
sql-query: 74.45394750000001
sql-algorithm: 58.73153850000001
