Idle Energy:
kernel_processes: 10481.92399999992
system_processes: 38370.29999999961
policy: 236.27599999998787
rabbitmq: 491.13200000000006
policy-enforcer: 236.012
orchestrator: 140.21600000000015
sidecar: 2358.0239999999962
vu: 614.8679999999987
uva: 614.8640000000025
api-gateway: 138.43999999999988
surf: 644.171999999999
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9275.96400000027
system_processes: 45194.552000000294
policy: 181.16399999999038
rabbitmq: 485.3479999999978
policy-enforcer: 175.8960000000006
orchestrator: 131.10799999999998
sidecar: 1926.1034043999953
vu: 322.56400000000025
uva: 535.852000000001
api-gateway: 120.99199999999962
surf: 355.27599999999916
sql-algorithm: 52.7464899
sql-query: 51.4003338
