run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024133,200,5.151056
1,200,0.023986,200,5.132828
2,200,0.021565,200,5.176496
3,200,0.02696,200,5.100461
4,200,0.024161,200,5.244554
5,200,0.02635,200,5.151568
6,200,0.02498,200,5.221649
