Idle Energy:
kernel_processes: 10414.888000000074
system_processes: 38710.279999999846
policy: 223.73599999999843
policy-enforcer: 199.11600000000087
rabbitmq: 546.6639999999987
sidecar: 2460.2080000000033
surf: 619.8640000000026
vu: 608.5079999999981
uva: 595.6519999999999
api-gateway: 135.84799999999964
orchestrator: 165.81200000000067
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9880.28400000011
system_processes: 42237.172000000406
policy: 193.5599999999976
policy-enforcer: 187.9319999999979
rabbitmq: 560.7559999999982
sidecar: 2025.084000000004
surf: 315.4760000000013
vu: 571.4279999999982
uva: 586.7160000000006
api-gateway: 137.61199999999894
orchestrator: 156.79999999999944
sql-algorithm: 0
sql-query: 0
