Idle Energy:
kernel_processes: 10520.959999999806
system_processes: 38341.04799999956
policy: 225.65600000001737
rabbitmq: 542.6839999999995
policy-enforcer: 225.25199999999796
orchestrator: 141.0199999999983
sidecar: 2509.9480000000026
vu: 602.6759999999992
uva: 684.0359999999931
api-gateway: 84.34799999999949
surf: 598.6399999999987
sql-query: 0

Active Energy:
kernel_processes: 9508.608000000278
system_processes: 44855.49862070009
policy: 184.98000000001275
rabbitmq: 531.9879999999995
policy-enforcer: 177.88799999999793
orchestrator: 123.55999999999857
sidecar: 1960.886555600002
vu: 335.30000000000075
uva: 617.3040000000016
api-gateway: 97.32000000000015
surf: 339.86399999999895
sql-query: 0
sql-algorithm: 55.449
