run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.029359,200,0.015033
1,200,0.033735,200,1.015349
2,200,0.021938,200,0.013988
3,200,0.023369,200,1.016342
4,200,0.023184,200,0.014326
5,200,0.026772,200,1.015938
6,200,0.020637,200,0.015439
