Idle Energy:
kernel_processes: 10507.567999999854
system_processes: 37840.607999999454
policy: 232.28400000001457
rabbitmq: 541.0159999999963
policy-enforcer: 214.9639999999975
orchestrator: 131.21999999999935
sidecar: 2539.1719999999987
vu: 644.8239999999983
uva: 625.2000000000006
api-gateway: 106.84400000000035
surf: 577.4079999999998
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9486.120000000266
system_processes: 43633.260000000926
policy: 175.40399999999005
rabbitmq: 514.223999999997
policy-enforcer: 162.96000000000285
orchestrator: 131.09199999999944
sidecar: 1901.7590809000076
vu: 302.663999999999
uva: 550.324000000002
api-gateway: 104.8760000000002
surf: 394.0639999999945
sql-algorithm: 38.37984399999999
sql-query: 28.659998099999996
