run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.03187,200,14.549952
1,200,0.028161,200,6.509716
2,200,0.050269,200,6.484468
3,200,0.028568,200,6.624046
4,200,0.02006,200,9.407166
5,200,0.021293,200,9.247068
6,200,0.025412,200,6.391154
