Idle Energy:
kernel_processes: 10519.447999999917
system_processes: 39847.99600000005
policy: 230.30800000001318
sidecar: 2283.0040000000154
rabbitmq: 576.888000000006
orchestrator: 119.1800000000042
policy-enforcer: 211.38400000000698
surf: 575.1080000000758
vu: 647.0959999999964
api-gateway: 96.03600000000303
uva: 662.4039999999627
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9811.82400000004
system_processes: 41535.21200000097
policy: 196.71600000000169
sidecar: 2131.427259399979
rabbitmq: 542.2160000000149
orchestrator: 154.80000000000325
policy-enforcer: 176.93599999999387
surf: 555.3640000000254
vu: 334.11200000000036
api-gateway: 134.93600000000208
uva: 603.3959999999913
sql-algorithm: 144.8555472
sql-query: 197.1036828
