Idle Energy:
kernel_processes: 10513.683999999814
system_processes: 38709.29199999866
policy: 237.12399999997456
rabbitmq: 533.304000000011
policy-enforcer: 221.5080000000006
orchestrator: 206.06800000000004
sidecar: 2462.839999999988
vu: 686.4120000000003
uva: 615.012000000009
api-gateway: 144.22000000000116
surf: 611.043999999992
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9964.816000000146
system_processes: 41237.90800000184
policy: 196.4680000000177
rabbitmq: 521.675999999998
policy-enforcer: 168.16000000000065
orchestrator: 141.49999999999778
sidecar: 2147.8180252999728
vu: 656.6839999999975
uva: 605.8239999999998
api-gateway: 140.12399999999667
surf: 328.21199999999646
sql-algorithm: 0
sql-query: 0
