run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.027894,200,6.761768
1,200,0.025183,200,19.850821
2,200,0.031465,200,7.79599
3,200,0.026541,200,7.87185
4,200,0.031965,200,7.812971
5,200,0.020737,200,7.828726
6,200,0.023411,200,7.976329
