Idle Energy:
kernel_processes: 10452.627999999948
system_processes: 37535.511999999595
policy: 235.13600000000062
sidecar: 2588.564000000005
rabbitmq: 532.839999999968
orchestrator: 171.6439999999984
policy-enforcer: 208.46799999999982
surf: 642.2919999999367
vu: 630.5759999999528
api-gateway: 126.25199999999619
uva: 616.2879999999583
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9785.544000000187
system_processes: 42259.32214349981
policy: 189.6119999999854
sidecar: 2085.580000000109
rabbitmq: 506.7640000000034
orchestrator: 142.67200000000605
policy-enforcer: 184.3760000000059
surf: 443.31600000004903
vu: 467.36400000001606
api-gateway: 129.25599999999912
uva: 626.0239999999711
sql-query: 0
sql-algorithm: 0
